OrthoID,seq_id,sample,gender,species,chrom_num,chrom_name,Current_TMM,positive_robust_TMM
OG0009837,G_corn_DN0_c0_g1_i2.p4.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.067326785,0.06716778273716428
OG0009838,G_corn_DN0_c0_g1_i4.p4.p1,G_corn_F1,Female,G_corn,LG7,Autosome,0.831510366,0.11545857573766083
OG0009839,G_corn_DN10029_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.883970703,0.11877368396268728
OG0009840,G_corn_DN10039_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,1.925803145,0.1846098469590025
OG0009841,G_corn_DN10045_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,99.56184879,6.35449125616155
OG0009842,G_corn_DN1004_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,43.81989391,2.83200886910134
OG0009843,G_corn_DN1004_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,11.25276894,0.7740056226961115
OG0009844,G_corn_DN1005_c0_g1_i7.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,42.90535699,2.7742168487111094
OG0009845,G_corn_DN10067_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.607724556,0.10131695519536021
OG0009846,G_corn_DN1006_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,14.08650088,0.9530766809284337
OG0009847,G_corn_DN10070_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,55.93969087,3.5978910743137646
OG0009848,G_corn_DN10073_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,1.598062329,0.16389903309597886
OG0009849,G_corn_DN10077_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.346779057,0.08482711507064766
OG0009850,G_corn_DN10084_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,17.7058371,1.1817921631042014
OG0009852,G_corn_DN1008_c0_g1_i10.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,7.554279008,0.540288206932068
OG0009855,G_corn_DN100_c0_g1_i5.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,28.17681419,1.8434810553262027
OG0009856,G_corn_DN10103_c0_g3_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,15.50965055,1.0430092937605
OG0009858,G_corn_DN10125_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,8.950615154,0.6285264018660117
OG0009859,G_corn_DN1014_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,9.81196556,0.6829574249751561
OG0009862,G_corn_DN10165_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,2.18660755,0.20109077097858397
OG0009864,G_corn_DN1016_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,28.25185095,1.8482228277676442
OG0009869,G_corn_DN10189_c1_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,0.331925758,0.08388849560116785
OG0009870,G_corn_DN10190_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,1.831198093,0.17863150209983286
OG0009872,G_corn_DN10194_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",1.2828482,0.1439798139020103
OG0009873,G_corn_DN1020_c0_g3_i13.p2.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",22.19327386,1.465365227310064
OG0009877,G_corn_DN1021_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",24.85874734,1.6338035859339888
OG0009878,G_corn_DN10225_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.307468071,0.08234294930895047
OG0009879,G_corn_DN1023_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,5.553139626,0.4138308869058431
OG0009880,G_corn_DN1023_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG5,Autosome,33.31589252,2.168233083526829
OG0009881,G_corn_DN10240_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,6.188701906,0.45399375779903967
OG0009882,G_corn_DN10245_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LGX,X,20.53355963,1.3604834707352538
OG0009883,G_corn_DN1024_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,24.94214618,1.6390737804514521
OG0009884,G_corn_DN10251_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,2.576692241,0.22574126012033335
OG0009885,G_corn_DN10265_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,1.655203113,0.16750991121563075
OG0009886,G_corn_DN1026_c0_g2_i12.p3.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",9.625538214,0.6711765851362039
OG0009887,G_corn_DN10277_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,0.343418795,0.0846147711774996
OG0009888,G_corn_DN1027_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,6.933757727,0.5010758167705814
OG0009889,G_corn_DN10287_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,1.862020709,0.18057926518451212
OG0009890,G_corn_DN10294_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",17.2822678,1.1550256924599371
OG0009892,G_corn_DN10301_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,1.086993513,0.13160323531114682
OG0009893,G_corn_DN10306_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.634887294,0.10303344085495558
OG0009894,G_corn_DN10328_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,30.64025562,1.9991524713612159
OG0009897,G_corn_DN10336_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.413800778,0.08906239587989095
OG0009901,G_corn_DN10360_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,6.328717786,0.4628417336597803
OG0009902,G_corn_DN10367_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",4.210251546,0.328970217419522
OG0009903,G_corn_DN10367_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",13.48751382,0.9152250954670131
OG0009904,G_corn_DN1036_c1_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,2.758818313,0.2372502910150256
OG0009907,G_corn_DN10388_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,0.336368859,0.08416926697077842
OG0009908,G_corn_DN1038_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG6,Autosome,23.67788179,1.559181551053515
OG0009909,G_corn_DN10403_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,5.111656673,0.3859324048831431
OG0009910,G_corn_DN1041_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,10.23142709,0.7094643147075875
OG0009911,G_corn_DN1041_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LGX,X,25.75512977,1.6904483758151942
OG0009912,G_corn_DN1041_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LGX,X,9.634764391,0.6717596117999145
OG0009913,G_corn_DN10420_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",6.660162492,0.4837866061832276
OG0009915,G_corn_DN10449_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,0.958016913,0.12345286091503971
OG0009916,G_corn_DN1045_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,5.108672055,0.3857437989334642
OG0009917,G_corn_DN1046_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,27.92510267,1.8275747348943319
OG0009918,G_corn_DN1047_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,5.085576792,0.3842843478374781
OG0009919,G_corn_DN1047_c0_g1_i14.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,11.67090015,0.8004284459694594
OG0009920,G_corn_DN1048_c0_g1_i10.p2.p1,G_corn_F1,Female,G_corn,LG10,Autosome,12.74840277,0.8685187023864089
OG0009921,G_corn_DN10497_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,1.11683255,0.1334888434227678
OG0009922,G_corn_DN1050_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,1.313402903,0.14591064685164512
OG0009924,G_corn_DN1051_c0_g2_i13.p1.p1,G_corn_F1,Female,G_corn,LGX,X,8.592152003,0.6058741619414186
OG0009926,G_corn_DN10543_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,5.526326781,0.41213651191553635
OG0009927,G_corn_DN10554_c0_g2_i4.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,2.446828899,0.21753485013875762
OG0009928,G_corn_DN1055_c0_g1_i15.p2.p1,G_corn_F1,Female,G_corn,LG4,Autosome,106.7483164,6.808623258454967
OG0009929,G_corn_DN1055_c0_g2_i10.p3.p1,G_corn_F1,Female,G_corn,LG4,Autosome,9.794879695,0.6818777237221277
OG0009930,G_corn_DN10560_c0_g1_i10.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,6.557604505,0.477305694208799
OG0009933,G_corn_DN10570_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,39.26828988,2.5443809044369745
OG0009934,G_corn_DN10573_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,2.607382763,0.22768067583381912
OG0009935,G_corn_DN1058_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,21.66170884,1.4317742198802343
OG0009936,G_corn_DN1059_c0_g2_i2.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,3.8278535,0.3048054678196737
OG0009937,G_corn_DN1060_c0_g1_i11.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,40.40136702,2.6159830625855873
OG0009938,G_corn_DN10612_c0_g1_i10.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,0.328426047,0.08366733955481387
OG0009939,G_corn_DN1061_c0_g1_i7.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,14.20818099,0.9607659707147943
OG0009940,G_corn_DN1062_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,3.226662332,0.26681459891141496
OG0009941,G_corn_DN10633_c0_g3_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.203786977,0.07579106521603762
OG0009942,G_corn_DN10634_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.572331793,0.09908039236642308
OG0009943,G_corn_DN10638_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.870924466,0.11794925754727281
OG0009944,G_corn_DN1064_c0_g1_i11.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,14.3289316,0.9683965229239416
OG0009948,G_corn_DN10670_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,2.712307623,0.2343111568083457
OG0009949,G_corn_DN1067_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",23.39909965,1.5415645661434774
OG0009951,G_corn_DN1068_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,32.77739831,2.134204202151169
OG0009952,G_corn_DN106_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,10.89369455,0.7513147569533816
OG0009953,G_corn_DN106_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,4.470642279,0.3454250004051702
OG0009954,G_corn_DN106_c0_g1_i2.p3.p1,G_corn_F1,Female,G_corn,LG3,Autosome,16.75903859,1.121961447034958
OG0009955,G_corn_DN106_c0_g1_i3.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,4.827836098,0.3679970278646111
OG0009956,G_corn_DN10706_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,4.112385444,0.32278579813736064
OG0009957,G_corn_DN10712_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,3.621244936,0.29174932313883967
OG0009960,G_corn_DN1076_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,24.94820152,1.6394564334915827
OG0009962,G_corn_DN1077_c0_g1_i12.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,12.61114841,0.8598452343193482
OG0009965,G_corn_DN1081_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,21.66740402,1.432134113452039
OG0009966,G_corn_DN1081_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG4,Autosome,13.23017021,0.8989628682882398
OG0009967,G_corn_DN10823_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,0.381418259,0.08701605837573079
OG0009968,G_corn_DN1082_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,12.42338536,0.8479799877920325
OG0009969,G_corn_DN10832_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,1.349313971,0.14817996275208023
OG0009970,G_corn_DN10839_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.289864937,0.08123056045201948
OG0009971,G_corn_DN1083_c0_g1_i17.p1.p1,G_corn_F1,Female,G_corn,LGX,X,13.21885409,0.8982477725676884
OG0009972,G_corn_DN1084_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,31.41374529,2.0480313408772473
OG0009973,G_corn_DN10858_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.848178672,0.11651189032688769
OG0009974,G_corn_DN1086_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,15.49548337,1.042114031975517
OG0009976,G_corn_DN1087_c0_g1_i11.p2.p1,G_corn_F1,Female,G_corn,LG5,Autosome,30.87413996,2.013932244873515
OG0009977,G_corn_DN1087_c0_g1_i4.p4.p1,G_corn_F1,Female,G_corn,LG5,Autosome,19.90640059,1.320851622927953
OG0009978,G_corn_DN108_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,3.422802548,0.2792092208392167
OG0009980,G_corn_DN10917_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,1.538877693,0.1601589985323657
OG0009981,G_corn_DN10948_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,0.68523969,0.10621534268165156
OG0009982,G_corn_DN1094_c1_g1_i11.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,12.51122757,0.8535309706779318
OG0009983,G_corn_DN10957_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,4.054537883,0.31913025689924734
OG0009984,G_corn_DN10972_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,0.517804182,0.09563464759895923
OG0009985,G_corn_DN10976_c0_g1_i4.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",0.786176122,0.11259378428274214
OG0009986,G_corn_DN1098_c0_g1_i11.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,25.34151838,1.6643111719891182
OG0009987,G_corn_DN1099_c2_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,21.98069718,1.4519319415056509
OG0009988,G_corn_DN1102_c0_g1_i1.p4.p1,G_corn_F1,Female,G_corn,LG4,Autosome,2.480602951,0.21966912231428087
OG0009990,G_corn_DN1103_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG9,Autosome,5.383047312,0.40308230118564103
OG0009993,G_corn_DN1107_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LGX,X,7.069024289,0.509623670595029
OG0009994,G_corn_DN1108_c0_g2_i5.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,17.72508044,1.1830082009407668
OG0009999,G_corn_DN1113_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,2.262179975,0.20586639351609642
OG0010000,G_corn_DN11140_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",1.047659363,0.12911760575467968
OG0010001,G_corn_DN1114_c0_g1_i8.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,66.17450144,4.244655975999299
OG0010006,G_corn_DN11167_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,0.168019056,0.07353079515526395
OG0010007,G_corn_DN1116_c0_g1_i5.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,53.00301146,3.4123144916403265
OG0010008,G_corn_DN1118_c0_g2_i10.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,7.455113429,0.5340216702420271
OG0010009,G_corn_DN1119_c0_g1_i11.p4.p1,G_corn_F1,Female,G_corn,LG10,Autosome,13.43071942,0.911636106273607
OG0010011,G_corn_DN11241_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,2.766826369,0.23775634137288115
OG0010012,G_corn_DN11252_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,0.40767814,0.08867549010014608
OG0010013,G_corn_DN11255_c0_g2_i1.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,3.948137251,0.31240651796689517
OG0010014,G_corn_DN1125_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,8.080153638,0.5735196234829332
OG0010015,G_corn_DN1126_c0_g1_i1.p4.p1,G_corn_F1,Female,G_corn,LGX,X,15.12516322,1.0187125167477737
OG0010016,G_corn_DN1128_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,47.41838797,3.059407279752323
OG0010017,G_corn_DN112_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,7.590767539,0.5425940142553651
OG0010018,G_corn_DN1130_c0_g2_i2.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,17.58449103,1.174123982193895
OG0010019,G_corn_DN11312_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,1.568972606,0.16206077612898606
OG0010022,G_corn_DN11319_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,3.755502862,0.3002334385717542
OG0010023,G_corn_DN1131_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG5,Autosome,3.305281759,0.2717827696094905
OG0010026,G_corn_DN11360_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,5.679891257,0.4218406595930376
OG0010027,G_corn_DN11360_c0_g1_i2.p2.p1,G_corn_F1,Female,G_corn,LG7,Autosome,13.85476056,0.9384323937424353
OG0010029,G_corn_DN11381_c0_g2_i1.p3.p1,G_corn_F1,Female,G_corn,LG7,Autosome,0.0,0.06291322412237521
OG0010030,G_corn_DN1138_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,8.163227575,0.578769286515674
OG0010032,G_corn_DN1139_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,14.41245815,0.973674787775978
OG0010033,G_corn_DN11410_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,0.179963539,0.07428559880505725
OG0010035,G_corn_DN1141_c0_g1_i1.p3.p1,G_corn_F1,Female,G_corn,LG4,Autosome,23.74785636,1.5636034302448303
OG0010036,G_corn_DN1141_c0_g1_i10.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,1.57880593,0.16268217002647
OG0010038,G_corn_DN1142_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,7.236929884,0.5202340717255529
OG0010039,G_corn_DN11432_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,2.522219118,0.22229895859451249
OG0010040,G_corn_DN11434_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,0.0,0.06291322412237521
OG0010043,G_corn_DN1146_c0_g1_i10.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,92.09351016,5.882547074415328
OG0010044,G_corn_DN1151_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,7.863968181,0.5598582894615407
OG0010046,G_corn_DN1154_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG4,Autosome,35.00089654,2.27471296919559
OG0010048,G_corn_DN1155_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,4.635291347,0.35582961293310245
OG0010049,G_corn_DN1155_c1_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,6.020609157,0.4433715299094778
OG0010050,G_corn_DN1156_c0_g1_i9.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,12.40728862,0.8469627919785532
OG0010052,G_corn_DN11574_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,0.1552606,0.07272455438665748
OG0010053,G_corn_DN1157_c0_g1_i12.p5.p1,G_corn_F1,Female,G_corn,LG10,Autosome,5.495991761,0.4102195613189677
OG0010054,G_corn_DN115_c0_g1_i8.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,8.173939473,0.579446199840982
OG0010055,G_corn_DN115_c0_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,20.77168502,1.375531247477074
OG0010057,G_corn_DN1162_c0_g1_i11.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,3.712130448,0.297492620372461
OG0010058,G_corn_DN11655_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",5.167828725,0.38948206625115556
OG0010061,G_corn_DN11716_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,65.15793092,4.180416181043894
OG0010063,G_corn_DN1173_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,38.32390215,2.4847025319679403
OG0010066,G_corn_DN1175_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",30.28171295,1.976495206419514
OG0010067,G_corn_DN11769_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG4,Autosome,1.343635468,0.14782112304426176
OG0010069,G_corn_DN11778_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,58.13186975,3.7364206883308713
OG0010071,G_corn_DN1178_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,15.67743503,1.0536120413120416
OG0010072,G_corn_DN11798_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,0.659241436,0.10457244386322184
OG0010073,G_corn_DN1179_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LGX,X,44.11782478,2.8508359131904064
OG0010074,G_corn_DN1179_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LGX,X,38.32191011,2.4845766496620643
OG0010076,G_corn_DN11800_c0_g1_i11.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,35.64512044,2.3154231908941014
OG0010077,G_corn_DN11800_c0_g3_i1.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,2.413494071,0.2154283336960089
OG0010078,G_corn_DN11837_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,25.87328742,1.6979150719853848
OG0010079,G_corn_DN11837_c0_g1_i12.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,66.53153459,4.267217850357294
OG0010080,G_corn_DN1184_c0_g2_i10.p1.p1,G_corn_F1,Female,G_corn,LGX,X,12.8077261,0.8722675013927699
OG0010081,G_corn_DN1186_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG9,Autosome,16.06728565,1.0782477388847367
OG0010085,G_corn_DN1191_c0_g2_i11.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,10.53878564,0.7288871189708772
OG0010086,G_corn_DN1191_c0_g2_i11.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,7.173745445,0.5162412789719992
OG0010088,G_corn_DN11937_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,1.050119102,0.12927304320431554
OG0010089,G_corn_DN1193_c0_g1_i1.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,7.323230581,0.5256876423049835
OG0010090,G_corn_DN1193_c0_g1_i3.p2.p1,G_corn_F1,Female,G_corn,LG3,Autosome,7.729335657,0.5513505021846791
OG0010092,G_corn_DN11955_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,11.89574918,0.8146372542114314
OG0010093,G_corn_DN1196_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,10.99420907,0.7576665368130228
OG0010094,G_corn_DN11977_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",3.230283037,0.26704340089043943
OG0010095,G_corn_DN11988_c1_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,0.231538456,0.07754475498531133
OG0010096,G_corn_DN119_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",26.13009581,1.7141434771888209
OG0010097,G_corn_DN11_c1_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,27.05811077,1.7727872107745126
OG0010098,G_corn_DN11_c1_g2_i1.p1.p1,G_corn_F1,Female,G_corn,LG8,Autosome,32.90933249,2.142541473893821
OG0010099,G_corn_DN11_c2_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,2.941740679,0.2488096418454998
OG0010101,G_corn_DN12055_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,1.362642585,0.14902223332116937
OG0010102,G_corn_DN12064_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG2,"LG2,Neo-X",5.211885235,0.392266114296195
OG0010103,G_corn_DN1206_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,6.685984113,0.4854183430925924
OG0010104,G_corn_DN1206_c0_g1_i4.p1.p1,G_corn_F1,Female,G_corn,LG5,Autosome,10.03709253,0.6971837969849717
OG0010105,G_corn_DN12074_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,40.96262587,2.651450502110497
OG0010109,G_corn_DN120_c0_g2_i1.p2.p1,G_corn_F1,Female,G_corn,LG8,Autosome,8.70355347,0.6129139169382596
OG0010110,G_corn_DN1210_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG7,Autosome,4.925346291,0.3741589563104429
OG0010111,G_corn_DN1210_c0_g1_i1.p4.p1,G_corn_F1,Female,G_corn,LG7,Autosome,4.839607719,0.3687409079048593
OG0010112,G_corn_DN1212_c0_g1_i2.p1.p1,G_corn_F1,Female,G_corn,LG3,Autosome,10.79161988,0.7448643870656727
OG0010116,G_corn_DN1214_c0_g1_i1.p1.p1,G_corn_F1,Female,G_corn,LG10,Autosome,24.04912759,1.5826415605667314
OG0010117,G_corn_DN12179_c0_g1_i3.p1.p1,G_corn_F1,Female,G_corn,LG6,Autosome,0.441869936,0.0908361606301129
