OrthoID,species,gender,chrom_num,chrom_name,Current_TMM_mean,Current_TMM_sem,positive_robust_TMM_mean,positive_robust_TMM_sem
OG0011950,G_corn,Male,LG7,Autosome,26.183053960000002,1.1219595599999996,1.7174900435413623,0.07089960869872192
OG0011950,T_brev,Female,LG7,Autosome,15.588957045,0.29632253500000116,0.9653528833670684,0.016053516933561968
OG0011950,T_brev,Male,LG7,Autosome,13.42222686,1.9692628800000005,0.8479684943756707,0.10668643540969572
OG0011950,T_cast,Female,LG7,Autosome,17.31339911,4.93279977,0.7633973553364721,0.2146521475945089
OG0011950,T_cast,Male,LG7,Autosome,12.692744735000002,0.46689409499999934,0.5623283010201415,0.020317025799517663
OG0011950,T_conf,Female,LG7,Autosome,7.3449017985000005,0.10496743149999976,0.4651150791756731,0.005556608174501446
OG0011950,T_conf,Male,LG7,Autosome,6.7039908945,0.11236330849999998,0.43118750071250456,0.005948119998774412
OG0011950,T_frem,Female,LG7,Autosome,10.2073135895,0.7352854304999994,0.5495806595041792,0.03629476850888591
OG0011950,T_frem,Male,LG7,Autosome,13.772688015,1.1221619149999995,0.7255727763791575,0.0553915598554936
OG0011951,G_corn,Female,LGX,X,0.9365235815,0.0248006395,0.1220946401312336,0.0015672183728512035
OG0011951,G_corn,Male,LGX,X,1.1977488754999999,0.8863232144999998,0.13860216124617342,0.05600912129902751
OG0011951,T_brev,Female,LGX,X,5.0728768550000005,1.3206049770000001,0.3956355940462971,0.07154486026793595
OG0011951,T_brev,Male,LGX,X,7.049261797,1.1398765750000004,0.5027078730197261,0.06175375051692575
OG0011951,T_cast,Female,LGX,X,0.126066463,0.126066463,0.015485817037855051,0.005485817037855051
OG0011951,T_cast,Male,LGX,X,0.105395264,0.105395264,0.0145863040907274,0.004586304090727399
OG0011951,T_conf,Female,LGX,X,1.7687108485,0.5471843635,0.1699310609275843,0.028966023686913596
OG0011951,T_conf,Male,LGX,X,1.416439014,0.23801589,0.1512830238435357,0.012599727564404
OG0011951,T_frem,Female,LGX,X,2.5056190515,0.36652419850000006,0.1694137082934392,0.018092172625284307
OG0011951,T_frem,Male,LGX,X,3.3529778415,0.4188668135000002,0.2112405823906266,0.020675880959179695
OG0011953,G_corn,Female,LG7,Autosome,7.6298864685,0.6491870984999997,0.5450660434560102,0.04102385941246289
OG0011953,G_corn,Male,LG7,Autosome,7.8939114325,0.7037188285000004,0.5617504831645984,0.04446986447049228
OG0011953,T_brev,Female,LG7,Autosome,3.0103835695,0.9503478574999998,0.283898324776068,0.051485876439166176
OG0011953,T_brev,Male,LG7,Autosome,3.6737009655,0.8038725975000002,0.31983409000233465,0.043550458814725634
OG0011953,T_cast,Female,LG7,Autosome,9.697390555,1.0034099649999995,0.4319846346395398,0.04366366241234659
OG0011953,T_cast,Male,LG7,Autosome,8.380978802,0.5436181320000004,0.3747006127705349,0.023655693509958775
OG0011953,T_conf,Female,LG7,Autosome,3.8953858885,0.2257881184999997,0.28250978885208533,0.011952432169042848
OG0011953,T_conf,Male,LG7,Autosome,3.9490749349999996,0.17832082599999988,0.2853518989275623,0.009439679958592184
OG0011953,T_frem,Female,LG7,Autosome,5.3894657695,0.4386879585000001,0.31176461680218676,0.021654281780840057
OG0011953,T_frem,Male,LG7,Autosome,5.648846297,0.672576558,0.3245680205020582,0.033199366483453396
OG0011955,G_corn,Female,LG6,Autosome,49.6769294,5.196166290000001,3.20213051980997,0.32835956823122103
OG0011955,G_corn,Male,LG6,Autosome,55.130301634999995,2.2965117650000035,3.546743615802463,0.14512268651689375
OG0011955,T_brev,Female,LG6,Autosome,22.542753915,1.7293678050000016,1.3420805453556999,0.09368992250935021
OG0011955,T_brev,Male,LG6,Autosome,26.881926200000002,1.5356087899999986,1.5771587710292545,0.08319286858689784
OG0011955,T_cast,Female,LG6,Autosome,43.184760115,6.022197555,1.889196791731613,0.26205759379913984
OG0011955,T_cast,Male,LG6,Autosome,50.015878235,1.8599258449999994,2.186454787859391,0.08093518804956101
OG0011955,T_conf,Female,LG6,Autosome,40.396578655,1.9230302650000013,2.214755088246566,0.1017984868031444
OG0011955,T_conf,Male,LG6,Autosome,33.636069165,1.1612489050000008,1.8568773945742325,0.061472449748890545
OG0011955,T_frem,Female,LG6,Autosome,52.511908335,0.6024912350000022,2.637797574268895,0.029739852030099545
OG0011955,T_frem,Male,LG6,Autosome,56.61602251,1.5133893900000004,2.840382676239935,0.07470312248197641
OG0011956,G_corn,Female,LG6,Autosome,15.079124349999999,1.7723695999999993,1.0158031981018047,0.11200074903725632
OG0011956,G_corn,Male,LG6,Autosome,19.81390142,1.55202259,1.3150063543534274,0.09807643541321326
OG0011956,T_brev,Female,LG6,Autosome,22.247647805,1.5869776649999991,1.3260929292465082,0.0859758196191927
OG0011956,T_brev,Male,LG6,Autosome,20.26203512,2.215448640000001,1.2185207297101388,0.12002375134134358
OG0011956,T_cast,Female,LG6,Autosome,23.37579503,0.2400189699999986,1.0272041921171566,0.01044449192672614
OG0011956,T_cast,Male,LG6,Autosome,22.324518625,0.5989513150000008,0.9814576083168,0.026063532286716984
OG0011956,T_conf,Female,LG6,Autosome,10.703807874999999,0.08871350500000075,0.6429238022752994,0.0046961822350742866
OG0011956,T_conf,Male,LG6,Autosome,22.465189605,0.3924053349999994,1.2655301567458288,0.020772564032673024
OG0011956,T_frem,Female,LG6,Autosome,17.54054039,1.6454949799999992,0.9115595021507912,0.08122404838216621
OG0011956,T_frem,Male,LG6,Autosome,18.42155675,2.0133242100000004,0.9550477633244109,0.09938063927853891
OG0011959,G_corn,Female,LG8,Autosome,9.783044991,2.006507869000001,0.6811298572993262,0.1267965689984466
OG0011959,G_corn,Male,LG8,Autosome,7.9313299685,0.39687951350000006,0.5641150599774019,0.025079872047874124
OG0011959,T_brev,Female,LG8,Autosome,15.21072376,0.3286362199999999,0.944861784215314,0.01780413738277356
OG0011959,T_brev,Male,LG8,Autosome,16.14134778,1.5338954799999986,0.9952791055434047,0.08310004860917508
OG0011959,T_cast,Female,LG8,Autosome,18.87583848,0.09562054000000142,0.8313873370698501,0.004160954269819633
OG0011959,T_cast,Male,LG8,Autosome,20.177561734999998,0.9104631949999993,0.8880321848820013,0.03961905798428711
OG0011959,T_conf,Female,LG8,Autosome,20.563898885,1.2349434849999987,1.1648824853120876,0.06537358269834681
OG0011959,T_conf,Male,LG8,Autosome,21.08639032,0.6038806199999991,1.192541351851353,0.03196732492701804
OG0011959,T_frem,Female,LG8,Autosome,12.950260765,0.8455153749999997,0.6849765597047002,0.041735880426001376
OG0011959,T_frem,Male,LG8,Autosome,14.260943829999999,0.9078242699999994,0.7496738003400049,0.04481153897472523
OG0011960,G_corn,Female,LG8,Autosome,8.7411023905,0.48811230449999954,0.6152867330944047,0.0308451147651716
OG0011960,G_corn,Male,LG8,Autosome,9.473552239,0.2958901790000006,0.661572187135269,0.01869808739710266
OG0011960,T_brev,Female,LG8,Autosome,6.6037990975,0.49390506550000013,0.47857456506967966,0.026757712951450838
OG0011960,T_brev,Male,LG8,Autosome,8.042288560500001,2.0193577494999997,0.5565059142767887,0.10940036614669757
OG0011960,T_cast,Female,LG8,Autosome,6.3904091130000005,0.6116851249999995,0.28808042168169534,0.026617647554112167
OG0011960,T_cast,Male,LG8,Autosome,7.238413272,0.06204090800000017,0.32498155742319845,0.0026997272871088634
OG0011960,T_conf,Female,LG8,Autosome,5.2958431265,0.1972977975000001,0.35664508992126054,0.010444254362836636
OG0011960,T_conf,Male,LG8,Autosome,5.470077162,0.010375980000000062,0.3658684295047929,0.000549268039262904
OG0011960,T_frem,Female,LG8,Autosome,4.850855711,0.1899647419999999,0.2851780334443176,0.009376938600635334
OG0011960,T_frem,Male,LG8,Autosome,4.7354643185,0.08965607649999985,0.2794821448750886,0.004425555582911037
OG0011965,G_corn,Female,LG7,Autosome,0.1434180015,0.014799943499999996,0.07197618908940365,0.0009352477935240522
OG0011965,G_corn,Male,LG7,Autosome,0.1105914605,0.007690401499999999,0.06990179265408786,0.00048597692512735227
OG0011965,T_brev,Female,LG7,Autosome,42.741730274999995,3.487716455000003,2.436376694772333,0.18894990612106122
OG0011965,T_brev,Male,LG7,Autosome,48.464589860000004,4.350491440000004,2.746417317420875,0.23569145020089666
