OrthoID,species,gender,chrom_num,chrom_name,TMM,ancestral_node,ACE,TMM_log2(Current:Ancestral),TMM(Current:Ancestral)
OG0009855,T_frem,Male,LG5,Autosome,46.543345865,D_Tfree-Tcast_anc,46.4523589570264,0.002823063776034059,1.0019587144768638
OG0009856,G_corn,Male,LG7,Autosome,13.7850936,A_MRCA,15.3494200005643,-0.15507507916450156,0.8980856344730427
OG0009856,T_brev,Male,LG7,Autosome,23.670983585,B_Tbrev_anc,15.8045809529957,0.582776870951058,1.497729275796664
OG0009856,T_conf,Male,LG7,Autosome,11.977970615,C_Tconf_anc,14.1666786196642,-0.2421180596532098,0.8455030947320185
OG0009856,T_cast,Male,LG7,Autosome,9.324339891,D_Tfree-Tcast_anc,11.8522160522115,-0.3460833306334093,0.7867170029574491
OG0009856,T_frem,Male,LG7,Autosome,13.763927935,D_Tfree-Tcast_anc,11.8522160522115,0.21573541324675644,1.1612957335883018
OG0009858,G_corn,Male,LG3,Autosome,7.290194913,A_MRCA,6.19131558529863,0.23571138885669313,1.1774872097152784
OG0009858,T_brev,Male,LG3,Autosome,4.8991891735,B_Tbrev_anc,5.87158246488119,-0.26120638028511023,0.8343899115447635
OG0009858,T_conf,Male,LG3,Autosome,3.820878054,C_Tconf_anc,5.91842407208538,-0.6313088596721136,0.645590448988171
OG0009858,T_cast,Male,LG3,Autosome,11.34800533,D_Tfree-Tcast_anc,7.69058477743618,0.5612735260818197,1.475571189761086
OG0009858,T_frem,Male,LG3,Autosome,4.5049550145,D_Tfree-Tcast_anc,7.69058477743618,-0.7715806024722176,0.5857753532237665
OG0009859,G_corn,Male,LG5,Autosome,14.24286505,A_MRCA,13.4890874687538,0.07844662964192227,1.055880546626468
OG0009859,T_brev,Male,LG5,Autosome,7.782905284,B_Tbrev_anc,13.2697661546868,-0.7697622420559355,0.5865141249117736
OG0009859,T_conf,Male,LG5,Autosome,16.053204,C_Tconf_anc,14.4701909488687,0.14977730846636061,1.1093982143514882
OG0009859,T_cast,Male,LG5,Autosome,18.311929385,D_Tfree-Tcast_anc,16.1831324579369,0.17829291727361507,1.1315441823513621
OG0009859,T_frem,Male,LG5,Autosome,14.51036078,D_Tfree-Tcast_anc,16.1831324579369,-0.15740749691807393,0.8966348645860276
OG0009862,G_corn,Male,LGX,X,2.16391444,A_MRCA,1.9850246388284,0.1244865421943517,1.0901196880242172
OG0009862,T_brev,Male,LGX,X,2.309635073,B_Tbrev_anc,1.93297434276987,0.2568424327794441,1.1948606983010397
OG0009862,T_conf,Male,LGX,X,0.8161441645,C_Tconf_anc,1.81092975740737,-1.1498346690430346,0.45067687532421935
OG0009862,T_cast,Male,LGX,X,2.7757873975,D_Tfree-Tcast_anc,2.29530708316597,0.2742098925955742,1.209331604410549
OG0009862,T_frem,Male,LGX,X,1.943779386,D_Tfree-Tcast_anc,2.29530708316597,-0.23982269494002834,0.8468493824882466
OG0009864,G_corn,Male,LGX,X,22.32338653,A_MRCA,21.5134900321553,0.05331431990977554,1.0376459838284808
OG0009864,T_brev,Male,LGX,X,13.231787715,B_Tbrev_anc,21.2778401951411,-0.6853437238264478,0.6218576506661397
OG0009864,T_conf,Male,LGX,X,22.40459065,C_Tconf_anc,23.0889484709997,-0.043408103108515485,0.9703599398708317
OG0009864,T_cast,Male,LGX,X,38.14504265,D_Tfree-Tcast_anc,28.0999559795486,0.4409277054582912,1.357476953976807
OG0009864,T_frem,Male,LGX,X,19.388917165,D_Tfree-Tcast_anc,28.0999559795486,-0.5353356365132242,0.6899981330615402
