OrthoID,species,gender,chrom_num,chrom_name,Robust_TMM,ancestral_node,Robust_ACE,Robust_log2(Current:Ancestral),Robust(Current:Ancestral)
OG0011221,T_brev,Male,LG7,Autosome,0.133261386638134,B_Tbrev_anc,1.75661618288089,-3.720468284071818,0.0758625520684788
OG0011221,T_conf,Male,LG7,Autosome,0.0900011905610495,C_Tconf_anc,2.37461346501018,-4.721604797275364,0.037901406644581484
OG0011221,T_cast,Male,LG7,Autosome,5.56791734775006,D_Tfree-Tcast_anc,5.70434923194896,-0.03492451379209382,0.9760828310730396
OG0011221,T_frem,Male,LG7,Autosome,6.72723495861948,D_Tfree-Tcast_anc,5.70434923194896,0.23795133807261146,1.179316813378384
OG0011222,G_corn,Male,LGX,X,1.3511375073313,A_MRCA,1.19113068948153,0.18184279469938983,1.1343318741282848
OG0011222,T_brev,Male,LGX,X,1.08279311625411,B_Tbrev_anc,1.14457464108794,-0.08005392745055756,0.9460222840730549
OG0011222,T_conf,Male,LGX,X,1.34240642188651,C_Tconf_anc,1.13205041350416,0.24588331554510381,1.1858185871168156
OG0011222,T_cast,Male,LGX,X,0.833733309176672,D_Tfree-Tcast_anc,0.935006977322429,-0.165391156167174,0.8916867246961371
OG0011222,T_frem,Male,LGX,X,0.983823056228998,D_Tfree-Tcast_anc,0.935006977322429,0.07342173461365165,1.0522093204548733
OG0011223,G_corn,Male,LG2,"LG2,Neo-X",0.312766390843104,A_MRCA,0.250722148031282,0.3189960471946877,1.2474621540179245
OG0011223,T_brev,Male,LG2,"LG2,Neo-X",0.133628629502203,B_Tbrev_anc,0.232669574961538,-0.8000534353707337,0.5743279048164883
OG0011223,T_conf,Male,LG2,"LG2,Neo-X",0.158158442526839,C_Tconf_anc,0.246013096091848,-0.6373645478054084,0.6428862732892529
OG0011223,T_cast,Male,LG2,"LG2,Neo-X",0.289410077461656,D_Tfree-Tcast_anc,0.348333429133768,-0.2673537748534161,0.8308420991386269
OG0011223,T_frem,Male,LG2,"LG2,Neo-X",0.434496855915916,D_Tfree-Tcast_anc,0.348333429133768,0.31887680427109444,1.2473590519187845
OG0011224,G_corn,Male,LG2,"LG2,Neo-X",1.30481571899613,A_MRCA,1.02109379153402,0.35373067769173894,1.277860789884802
OG0011224,T_brev,Male,LG2,"LG2,Neo-X",0.411648713613347,B_Tbrev_anc,0.938541235569513,-1.189006414696731,0.4386048241807467
OG0011224,T_conf,Male,LG2,"LG2,Neo-X",1.07662446639332,C_Tconf_anc,1.0174940225798,0.08149479703493119,1.058113799689553
OG0011224,T_cast,Male,LG2,"LG2,Neo-X",0.887210857965023,D_Tfree-Tcast_anc,1.16568265013082,-0.3938261503435636,0.7611084010433327
OG0011224,T_frem,Male,LG2,"LG2,Neo-X",1.48360573438035,D_Tfree-Tcast_anc,1.16568265013082,0.34793267199940725,1.2727355375958034
OG0011225,G_corn,Male,LG5,Autosome,3.46585252815301,A_MRCA,2.97527074933985,0.22018930970571654,1.1648864322421784
OG0011225,T_brev,Male,LG5,Autosome,2.07986697608615,B_Tbrev_anc,2.83252965028945,-0.44559979835624086,0.7342789777588429
OG0011225,T_conf,Male,LG5,Autosome,1.68827639325622,C_Tconf_anc,2.93065538884732,-0.7956722220528105,0.5760746895322448
OG0011225,T_cast,Male,LG5,Autosome,3.60970057386478,D_Tfree-Tcast_anc,4.15403757711499,-0.20263509682024292,0.8689619453013575
OG0011225,T_frem,Male,LG5,Autosome,5.02406764357131,D_Tfree-Tcast_anc,4.15403757711499,0.2743416219161726,1.2094420308688112
OG0011227,G_corn,Male,LG7,Autosome,0.0953945759989812,A_MRCA,0.142529607505258,-0.5792824956571752,0.6692965599828936
OG0011227,T_brev,Male,LG7,Autosome,0.202463550301389,B_Tbrev_anc,0.156244153156054,0.373859998260108,1.2958152110765504
OG0011227,T_conf,Male,LG7,Autosome,0.160210754114352,C_Tconf_anc,0.153141795477121,0.06510291452848532,1.0461595648347162
OG0011227,T_cast,Male,LG7,Autosome,0.108901795547088,D_Tfree-Tcast_anc,0.139901232088054,-0.36138092707990843,0.7784191312807387
OG0011227,T_frem,Male,LG7,Autosome,0.167375719769935,D_Tfree-Tcast_anc,0.139901232088054,0.2586815914740148,1.1963848871937635
OG0011228,G_corn,Male,LGX,X,0.757017923246097,A_MRCA,0.846655321712817,-0.16144730153301703,0.8941276382868768
